Order Number|Album Name|Title|Genre|Artist|Year|Description|Image Location|Media Type|Track Number|Download Link
910|Hạnh Nguyện Bồ Tát Quan Thế Âm - Thích Phước Tiến|Hạnh Nguyện Bồ Tát Quan Thế Âm - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2009|Chính vì khổ ngiệp của chúng sanh đang vây khổn mà các đức Phật Thế tôn cùng các vị Bồ tát xuất hiện ra thế gian này, với hạnh nguyện đại từ, đại bi, ban vui cứu khổ cho mọi loài. Cùng ở trong hạnh nguyện đó, sự xuất hiện của Bồ tát Quán Thế Âm được các kinh công nhận là độc đáo nhất trong hạnh nguyện của các vị Bồ tát. Ngài đã chứng ngộ bằng âm thanh qua nhĩ căn viên thông, và lấy âm thanh là tiêu đích trong việc cứu khổ cứu nạn cho tất cả chúng sanh. Với danh hiệu Đại từ đại bi tầm thinh cứu khổ cứu nạn Quán Thế Âm Bồt tát, đã nói lên đầy đủ ý nghĩa hạnh nguyện đó.|https://lh5.googleusercontent.com/-trp86LolJFc/UmnaKQJKtKI/AAAAAAAAAWo/CIVviMFl1FQ/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Hanh%20Nguyen%20Quan%20The%20Am%20Bo%20Tat.mp3
911|Giới Luật Là Nền Tảng Giải Thoát - Thích Phước Tiến|Giới Luật Là Nền Tảng Giải Thoát - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2009|"Giới thuộc vào nền tảng của đạo Phật, là một trong ba môn học "" vô lậu "", nhằm dứt các lậu hoặc (pali: asava), dẫn tới giải thoát, tức là Giới (sila), Định (samadhi) và Huệ (pañña). Là Phật tử có nghĩa là tự nguyện theo Tam quy (ti-sarana), Ngũ giới (pañca-sila), tức là nương tựa vào Tam bảo (ti-ratana) và giữ gìn năm giới căn bản của đạo Phật. Trên mặt lý thuyết, Giới giữ một vị trí quan trọng đến nỗi một phần ba của Tam tạng Kinh điển (ti-pitaka) được dành riêng cho Giới Luật. Đó là Luật tạng (vinaya-pitaka), đứng bên cạnh Kinh tạng (sutta-pitaka) và Luận tạng (abidhamma-pitaka)."|https://lh4.googleusercontent.com/-mTZI8mWgaJ0/UmnaZntIK9I/AAAAAAAAAWw/qN5mIWvu9_o/s195/phatphapungdung25102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-GioiLuatLaNenTangGiaiThoat.mp4
912|Giới Luật Là Nền Tảng Giải Thoát - Thích Phước Tiến|Giới Luật Là Nền Tảng Giải Thoát - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2009|"Giới thuộc vào nền tảng của đạo Phật, là một trong ba môn học "" vô lậu "", nhằm dứt các lậu hoặc (pali: asava), dẫn tới giải thoát, tức là Giới (sila), Định (samadhi) và Huệ (pañña). Là Phật tử có nghĩa là tự nguyện theo Tam quy (ti-sarana), Ngũ giới (pañca-sila), tức là nương tựa vào Tam bảo (ti-ratana) và giữ gìn năm giới căn bản của đạo Phật. Trên mặt lý thuyết, Giới giữ một vị trí quan trọng đến nỗi một phần ba của Tam tạng Kinh điển (ti-pitaka) được dành riêng cho Giới Luật. Đó là Luật tạng (vinaya-pitaka), đứng bên cạnh Kinh tạng (sutta-pitaka) và Luận tạng (abidhamma-pitaka)."|https://lh4.googleusercontent.com/-mTZI8mWgaJ0/UmnaZntIK9I/AAAAAAAAAWw/qN5mIWvu9_o/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Gioi%20Luat%20La%20Nen%20Tang%20Giai%20Thoat.mp3
913|Giải Thoát Là Gì - Thích Phước Tiến|Giải Thoát Là Gì? - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2009|"Giải thoát là xa lìa mọi sai lầm của các pháp của tâm thức, không bị xúc thọ ái ràng buộc.""trong sự giải thoát là sự hiểu biết."" Thật vậy, sự hiểu biết sáng suốt, là tuệ tri, là cái biết vô thời không, trong sát na hiện tiền. Nhưng để thiết tha đi tìm sự giải thoát, trước hết chúng ta phải hiểu sâu sắc thế gian này là ràng buộc, là đau khổ. Hiểu như vậy, chúng ta mới thấy được ý nghĩa của sự giải thoát. Nếu không ý thức được cuộc sống hiện nay là đau khổ thì lý tưởng giải thoát sẽ trở nên vô nghĩa."|https://lh6.googleusercontent.com/-6Dy6yUTzrmw/Umnar4EZmrI/AAAAAAAAAW4/v4yHYF8q-1Q/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Giai%20Thoat%20La%20Gi.mp3
914|Giác Ngộ Vô Thường (Enlightenment Of The Impermanence) - Thích Phước Tiến|Giác Ngộ Vô Thường - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2012|Vạn sự thủy lưu thủy- Bách niên tâm ngữ tâm.( Dịch: Muôn việc nước trôi nước - Trăm năm lòng nhủ lòng. )Muôn việc trên đời này như nước trôi nước. Dòng nước này đẩy dòng nước khác, cứ đẩy tới, đẩy tới không dừng, cuộc đời cũng vậy cứ đi tới, đi tới thôi. Rồi “trăm năm lòng nhủ lòng”. Tâm mình luôn nhắc thầm với lòng của mình, sự đời nó luôn biến đổi. Thấy đúng lẽ thật như vậy thì sẽ bớt khổ, nhẹ khổ.|https://lh4.googleusercontent.com/-nSQjZAQQiD8/Umna9Ds20_I/AAAAAAAAAXA/hWo-WupPj_E/s195/phatphapungdung25102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-GiacNgoVoThuong-Sub.mp4
915|Giác Ngộ Vô Thường (Enlightenment Of The Impermanence) - Thích Phước Tiến|Giác Ngộ Vô Thường - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2012|Vạn sự thủy lưu thủy- Bách niên tâm ngữ tâm.( Dịch: Muôn việc nước trôi nước - Trăm năm lòng nhủ lòng. )Muôn việc trên đời này như nước trôi nước. Dòng nước này đẩy dòng nước khác, cứ đẩy tới, đẩy tới không dừng, cuộc đời cũng vậy cứ đi tới, đi tới thôi. Rồi “trăm năm lòng nhủ lòng”. Tâm mình luôn nhắc thầm với lòng của mình, sự đời nó luôn biến đổi. Thấy đúng lẽ thật như vậy thì sẽ bớt khổ, nhẹ khổ.|https://lh4.googleusercontent.com/-nSQjZAQQiD8/Umna9Ds20_I/AAAAAAAAAXA/hWo-WupPj_E/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Giac%20Ngo%20Vo%20Thuong.mp3
916|Đường Về Cõi Phật - Thích Phước Tiến|Đường Về Cõi Phật - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2011|Đường vào cõi Phật - Đường vào cõi Phật thật mênh mông - Sanh tử ưu phiền quyết đoạn xong - Trần ai giải thoát không vướng nhiễm - Tâm vô quái ngại mới là thông. - THÍCH NỮ DIỆU QUẢ|https://lh4.googleusercontent.com/-KlfWyn5Xkos/UmnbMZHBTQI/AAAAAAAAAXI/oF3V_b1bmPE/s195/phatphapungdung25102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-DuongVeCoiPhat.mp4
917|Đường Về Cõi Phật - Thích Phước Tiến|Đường Về Cõi Phật - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2011|Đường vào cõi Phật - Đường vào cõi Phật thật mênh mông - Sanh tử ưu phiền quyết đoạn xong - Trần ai giải thoát không vướng nhiễm - Tâm vô quái ngại mới là thông. - THÍCH NỮ DIỆU QUẢ|https://lh4.googleusercontent.com/-KlfWyn5Xkos/UmnbMZHBTQI/AAAAAAAAAXI/oF3V_b1bmPE/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Duong%20Ve%20Coi%20Phat.mp3
918|Đừng Làm Con Thiêu Thân - Do Not Be A Moth - Thích Phước Tiến|Đừng Làm Con Thiêu Thân - Do Not Be A Moth - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2010|"Tôi nghe như vầy: Một thời Thế Tôn ở tại Savatthi trongvườn ông Anathapindika, và rừng cây Jeta. Lúc bấy giờ, Thế Tôn đang ngồi giữa trời, trong đêm tối đen nghịt, với những dĩa đèn dầu cháy sáng. Khi ấy nhiều côn trùng có cánh tiếp tục rơi vào những dĩa đèn dầu ấy, gặp phải tai hoạ, phải bị hủy diệt. Sau khi Thế Tôn hiểu được, ý nghĩa, liền nói lên lời cảm hứng này: ""Chúng chạnh gấp, song không tới nơi chân thật, lại làm tăng thêm điều ràng buộc mới mẻ. Những người cố chấp vào những điều thấy nghe giống như những côn trùng rơi vào lửa"|https://lh3.googleusercontent.com/-E8QQsBG6rug/Umnbm6kyACI/AAAAAAAAAXQ/jpq1tkMcqHA/s195/phatphapungdung25102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-DungLamConThieuThan-Sub.mp4
919|Đừng Làm Con Thiêu Thân - Do Not Be A Moth - Thích Phước Tiến|Đừng Làm Con Thiêu Thân - Do Not Be A Moth - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2010|"Tôi nghe như vầy: Một thời Thế Tôn ở tại Savatthi trongvườn ông Anathapindika, và rừng cây Jeta. Lúc bấy giờ, Thế Tôn đang ngồi giữa trời, trong đêm tối đen nghịt, với những dĩa đèn dầu cháy sáng. Khi ấy nhiều côn trùng có cánh tiếp tục rơi vào những dĩa đèn dầu ấy, gặp phải tai hoạ, phải bị hủy diệt. Sau khi Thế Tôn hiểu được, ý nghĩa, liền nói lên lời cảm hứng này: ""Chúng chạnh gấp, song không tới nơi chân thật, lại làm tăng thêm điều ràng buộc mới mẻ. Những người cố chấp vào những điều thấy nghe giống như những côn trùng rơi vào lửa"|https://lh3.googleusercontent.com/-E8QQsBG6rug/Umnbm6kyACI/AAAAAAAAAXQ/jpq1tkMcqHA/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Dung%20Lam%20Con%20Thieu%20Than.mp3
920|Đổ Nghiệp Là Gì - Karma Ripening - Thích Phước Tiến|Đổ Nghiệp Là Gì? (Karma Ripening) - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2010|Người ta lúc chưa tu thì không thấy gì, nhưng đến khi tu thì gặp đủ chuyện, thấy tâm mình lăng xăng dao động. Thật ra tâm chúng ta lúc nào cũng đổ nghiệp nhưng lúc chưa tu tâm còn ô nhiễm nên không thấy, tới khi tu rồi thì có chút công đức, bắt đầu có chút Định Lực nên mới cảm nhận thấy dòng nghiệp thức này, nhưng vì mới tu Định Lực còn kém nên dễ sanh phiền não mà buông thả theo dòng nghiệp thức này tạo thêm nghiệp nữa, hay là do có một số nghiệp quá khứ phải trả để gạn lọc bớt cho tâm sạch sẽ, vì tâm ta đã tiến bộ, những chủng tử lành trong tâm thức không chịu dung chứa những chủng tử ác, người tu đến khi nào chứng Định Diệt Thọ Tưởng mới không còn thọ nhận dòng nghiệp thức ác này.|https://lh3.googleusercontent.com/-_hJU04qH-Wg/Umnb-lX_zpI/AAAAAAAAAXY/vI207tIFfOI/s195/phatphapungdung25102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-DoNghiepLaGi-Sub.mp4
921|Đổ Nghiệp Là Gì - Karma Ripening - Thích Phước Tiến|Đổ Nghiệp Là Gì? (Karma Ripening) - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2010|Người ta lúc chưa tu thì không thấy gì, nhưng đến khi tu thì gặp đủ chuyện, thấy tâm mình lăng xăng dao động. Thật ra tâm chúng ta lúc nào cũng đổ nghiệp nhưng lúc chưa tu tâm còn ô nhiễm nên không thấy, tới khi tu rồi thì có chút công đức, bắt đầu có chút Định Lực nên mới cảm nhận thấy dòng nghiệp thức này, nhưng vì mới tu Định Lực còn kém nên dễ sanh phiền não mà buông thả theo dòng nghiệp thức này tạo thêm nghiệp nữa, hay là do có một số nghiệp quá khứ phải trả để gạn lọc bớt cho tâm sạch sẽ, vì tâm ta đã tiến bộ, những chủng tử lành trong tâm thức không chịu dung chứa những chủng tử ác, người tu đến khi nào chứng Định Diệt Thọ Tưởng mới không còn thọ nhận dòng nghiệp thức ác này.|https://lh3.googleusercontent.com/-_hJU04qH-Wg/Umnb-lX_zpI/AAAAAAAAAXY/vI207tIFfOI/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Do%20Nghiep%20La%20Gi.mp3
922|Đời Là Một Giấc Mộng - Life Is A Dream - Thích Phước Tiến|Đời Là Một Giấc Mộng - Life Is A Dream - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2011|Tổ nhắc chúng ta nên biết thế gian như giấc mộng, huyễn hóa, không có thật. Trần gian vốn là mộng, thực hư cũng là mộng, say mộng hay tỉnh mộng vẫn là mộng. Giấc mộng đó là mộng gì ? Mộng công danh phú quí, vợ đẹp con ngoan…Nếu biết nhìn cuộc đời là 1 giấc chiêm bao thì những hoàn cảnh kia chỉ là giả tạm. Từ đó, mà ta sẽ có thể bình thản mà bước qua từng giai đoạn một. Không quá vui, cũng không quá buồn, không quá lo và cũng không bao giờ đắc ý.... Được như vậy thì không phải là đã bớt khổ rồi hay sao?|https://lh3.googleusercontent.com/-Z14cW4ysmsE/UmnfV4sSMYI/AAAAAAAAAXg/4NJhyT-Jbfw/s195/phatphapungdung25102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-DoiLaMotGiacMong-Sub.mp4
923|Đời Là Một Giấc Mộng - Life Is A Dream - Thích Phước Tiến|Đời Là Một Giấc Mộng - Life Is A Dream - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2011|Tổ nhắc chúng ta nên biết thế gian như giấc mộng, huyễn hóa, không có thật. Trần gian vốn là mộng, thực hư cũng là mộng, say mộng hay tỉnh mộng vẫn là mộng. Giấc mộng đó là mộng gì ? Mộng công danh phú quí, vợ đẹp con ngoan…Nếu biết nhìn cuộc đời là 1 giấc chiêm bao thì những hoàn cảnh kia chỉ là giả tạm. Từ đó, mà ta sẽ có thể bình thản mà bước qua từng giai đoạn một. Không quá vui, cũng không quá buồn, không quá lo và cũng không bao giờ đắc ý.... Được như vậy thì không phải là đã bớt khổ rồi hay sao?|https://lh3.googleusercontent.com/-Z14cW4ysmsE/UmnfV4sSMYI/AAAAAAAAAXg/4NJhyT-Jbfw/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Doi%20La%20Mot%20Giac%20Mong.mp3
924|Đổi Đời - Thích Phước Tiến|Đổi Đời - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2011|Trong cuộc đời ai không muốn mình có một cuộc sống tốt đẹp, được hạnh phúc, được đầy đủ tiện nghi. Nếu sinh ra trong một hoàn cảnh khó khăn thì đổi đời như thế nào?|https://lh4.googleusercontent.com/-v78wiUnyWZc/Umnfoaz1TnI/AAAAAAAAAXo/IwPR-ht_KB0/s195/phatphapungdung25102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-DoiDoi.mp4
925|Đổi Đời - Thích Phước Tiến|Đổi Đời - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2011|Trong cuộc đời ai không muốn mình có một cuộc sống tốt đẹp, được hạnh phúc, được đầy đủ tiện nghi. Nếu sinh ra trong một hoàn cảnh khó khăn thì đổi đời như thế nào?|https://lh4.googleusercontent.com/-v78wiUnyWZc/Umnfoaz1TnI/AAAAAAAAAXo/IwPR-ht_KB0/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Doi%20Doi.mp3
926|Điểm Tựa Đời Con - Thích Phước Tiến|Điểm Tựa Đời Con - ĐĐ. Thích Phước Tiến|Đạo Lý Gia Đình|ĐĐ: Thích Phước Tiến|2012|Dù có đi bất cứ nơi nào, có gặp bất cứ ai đi nữa cũng không gì so sánh được với cha mẹ của mình. Tình yêu thương của cha mẹ là một điểm tựa vững chắc nhất cho tất cả những đứa con trên đời này.|https://lh5.googleusercontent.com/-3yy3mRXmAGA/UmnhQllNkPI/AAAAAAAAAXw/p38Uu0lCiak/s195/phatphapungdung25102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-DiemTuaDoiCon.mp4
927|Điểm Tựa Đời Con - Thích Phước Tiến|Điểm Tựa Đời Con - ĐĐ. Thích Phước Tiến|Đạo Lý Gia Đình|ĐĐ: Thích Phước Tiến|2012|Dù có đi bất cứ nơi nào, có gặp bất cứ ai đi nữa cũng không gì so sánh được với cha mẹ của mình. Tình yêu thương của cha mẹ là một điểm tựa vững chắc nhất cho tất cả những đứa con trên đời này.|https://lh5.googleusercontent.com/-3yy3mRXmAGA/UmnhQllNkPI/AAAAAAAAAXw/p38Uu0lCiak/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Diem%20Tua%20Doi%20Con.mp3
928|Đạo Phật Là Đạo Giác Ngộ - Thích Phước Tiến|Đạo Phật Là Đạo Giác Ngộ - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2011|Chúng ta theo đạo Phật vì thấy được giá trị lợi ích thiết thực của Phật pháp đối với đời sống con người và xã hội, thấy được những gì Đức Phật dạy là chân lý. Chúng ta nhận thấy đạo Phật không đơn thuần là một tôn giáo mà gồm thâu cả khoa học, triết học, đạo đức học, nghệ thuật sống… Chúng ta mộ Phật không vì hưởng ứng theo số đông hoặc vì tổ tiên ông bà chúng ta theo đạo Phật. Đức Phật dạy chúng ta chỉ nên tin vào những gì đem lại an lạc hạnh phúc cho mình, cho người trong hiện tại và tương lai, đó chính là niềm tin chân chính và sáng suốt.|https://lh4.googleusercontent.com/-ekSLj0UPyIg/Umnh1HRyemI/AAAAAAAAAX4/EqZlgCRKp6o/s195/phatphapungdung25102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-DaoPhatLaDaoGiacNgo.mp4
929|Đạo Phật Là Đạo Giác Ngộ - Thích Phước Tiến|Đạo Phật Là Đạo Giác Ngộ - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2011|Chúng ta theo đạo Phật vì thấy được giá trị lợi ích thiết thực của Phật pháp đối với đời sống con người và xã hội, thấy được những gì Đức Phật dạy là chân lý. Chúng ta nhận thấy đạo Phật không đơn thuần là một tôn giáo mà gồm thâu cả khoa học, triết học, đạo đức học, nghệ thuật sống… Chúng ta mộ Phật không vì hưởng ứng theo số đông hoặc vì tổ tiên ông bà chúng ta theo đạo Phật. Đức Phật dạy chúng ta chỉ nên tin vào những gì đem lại an lạc hạnh phúc cho mình, cho người trong hiện tại và tương lai, đó chính là niềm tin chân chính và sáng suốt.|https://lh4.googleusercontent.com/-ekSLj0UPyIg/Umnh1HRyemI/AAAAAAAAAX4/EqZlgCRKp6o/s195/phatphapungdung25102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/Dao%20Phat%20La%20Dao%20Giac%20Ngo.mp3
